MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST,YEAR,CATEGORY
AUDI,R8 2DR 5.2 FSI COUPE AWD/GT,08,443,190,125,265,1725,101,56,30,72,107,100,78,163,159,44/56,2013,sedan
AUDI,R8 2DR GT CONV,10,443,190,125,265,1650,109,159,N/A,73,115,99,79,164,160,44/56,2013,sedan
AUDI,R8 2DR GT COUPE AWD,08,443,190,125,265,1525,101,56,30,72,107,100,78,163,159,44/56,2013,sedan
AUDI,S4 4DR SEDAN 3.0 TFSI QUTTRO/PREMIUM,09,470,183,143,281,1745,124,50,36,79,106,88,103,155,154,55/45,2013,sedan
AUDI,S5 2DR CABRIOLET 3.0 TFSI QUATTRO/PREMIUM,10,464,185,137,275,1955,124,49,33,77,111,89,102,157,155,51/49,2013,sedan
AUDI,S5 2DR COUPE 3.0 TFSI QUATTRO/QUATTRO PREMIUM,08,464,185,137,275,1750,124,49,33,77,111,89,102,157,155,51/49,2013,sedan
AUDI,S6 4DR SEDAN 4.0 TFSI QUATTRO,11,492,187,146,291,1995,140,58,37,80,111,92,109,163,162,55/45,2013,sedan
AUDI,S7 4DR HATCHBACK 4.0 TFSI QUATTRO,11,497,191,142,291,2045,140,230,34,78,112,93,112,164,164,54/46,2013,sedan
AUDI,S8 4DR SEDAN 4.0 TFSI QUATTRO,10,512,195,146,299,2105,146,67,32,82,114,100,114,163,163,56/44,2013,sedan
AUDI,TT 2DR COUPE 2.0 TFSI QUATTRO/S-LINE,07,419,184,134,247,1345,122,45,28,80,113,90,82,156,155,61/39,2013,sedan
AUDI,TT ROADSTER 2DR CONVERTIBLE 2.0 TFSI QUATTRO,07,419,184,134,247,1420,122,N/A,28,80,N/A,90,82,156,155,61/39,2013,sedan
AUDI,TT RS 2DR COUPE 2.5 TFSI QUATTRO,12,420,184,134,247,1500,122,45,28,80,113,91,82,156,155,61/39,2013,sedan
AUDI,TTS 2DR COUPE 2.0 TFSI QUATTRO,07,420,184,134,247,1460,122,45,28,80,113,91,82,156,155,61/39,2013,sedan
AUDI,TTS ROADSTER 2DR CONVERTIBLE 2.0 TFSI QUATTRO,07,420,184,134,247,1540,122,N/A,28,80,N/A,91,82,156,155,61/39,2013,sedan
BENTLEY,CONTINENTAL 2DR CONV AWD GTC/GTC V-8,12,481,194,140,275,2495,N/A,N/A,N/A,N/A,N/A,N/A,N/A,162,161,N/A,2013,sedan
BENTLEY,CONTINENTAL 2DR COUPE AWD GT/GT V-8,11,481,194,140,275,2565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52/48,2013,sedan
BENTLEY,CONTINENTAL FLYING SPUR 4DR SEDAN AWD,06,529,198,140,275,2525,N/A,N/A,N/A,N/A,N/A,N/A,N/A,162,161,N/A,2013,sedan
BENTLEY,CONTINENTAL SUPERSPORTS 2DR CONV AWD,04,481,195,139,275,2395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52/48,2013,sedan
BENTLEY,CONTINENTAL SUPERSPORTS 2DR COUPE AWD,04,481,195,139,275,2240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,52/48,2013,sedan
BENTLEY,MULSANNE 4DR SEDAN RWD,11,558,193,152,327,2585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,162,165,52/48,2013,sedan
BMW,1 SERIES 128i 2DR COUPE RWD,08,437,175,141,266,1455,124,50,35,80,107,77,96,146,148,52/48,2013,sedan
BMW,1 SERIES 135i 2DR COUPE RWD,08,437,175,141,266,1530,124,50,35,80,107,77,96,146,148,52/48,2013,sedan
BMW,1 SERIES CABRIOLET 128i 2DR CONV RWD,08,437,175,141,266,1585,122,61,35,80,N/A,76,95,147,149,52/48,2013,sedan
BMW,1 SERIES CABRIOLET 135i 2DR CONV RWD,08,437,175,141,266,1660,122,61,35,80,N/A,76,95,147,149,52/48,2013,sedan
BMW,3 SERIES 320i 4DR SEDAN RWD,12,463,181,143,281,1475,137,52,37,77,109,78,104,154,158,50/50,2013,sedan
BMW,3 SERIES 328i 4DR SEDAN RWD,12,463,181,143,281,1545,137,52,37,77,109,78,104,154,158,50/50,2013,sedan
BMW,3 SERIES 328i xDRIVE 4DR SEDAN AWD,12,463,181,143,281,1630,137,52,37,77,109,78,104,154,158,50/50,2013,sedan
BMW,3 SERIES 335i 4DR SEDAN RWD,12,463,181,143,281,1620,137,52,37,77,109,78,104,154,158,52/48,2013,sedan
BMW,3 SERIES 335i xDRIVE 4DR SEDAN AWD,12,463,181,143,281,1683,137,52,37,77,109,78,104,154,158,52/48,2013,sedan
BMW,3 SERIES ACTIVEHYBRID 3 4DR SEDAN RWD,12,463,181,143,281,1725,137,52,37,77,109,78,104,154,158,52/48,2013,sedan
BMW,3 SERIES CABRIOLET 328i RWD,09,459,178,138,276,1735,126,64,34,79,107,78,105,150,150,47/53,2013,sedan
BMW,3 SERIES CABRIOLET 335i/335is RWD,09,459,178,138,276,1815,126,64,34,79,107,78,105,150,150,47/53,2013,sedan
BMW,3 SERIES COUPE 328i RWD,07,459,178,138,276,1520,127,50,35,78,105,77,105,150,149,50/50,2013,sedan
BMW,3 SERIES COUPE 328i xDRIVE AWD,07,459,178,138,276,1625,127,50,35,78,105,77,105,150,149,50/50,2013,sedan
BMW,3 SERIES COUPE 335i xDRIVE AWD,07,459,178,138,276,1705,126,67,34,78,121,78,106,149,150,50/50,2013,sedan
BMW,3 SERIES COUPE 335i/335is RWD,07,459,178,138,276,1620,126,67,34,78,121,78,106,149,150,50/50,2013,sedan
BMW,3 SERIES TOURING 328i xDRIVE 4DR WAGON,13,463,181,143,281,1595,137,163,37,77,103,78,104,153,157,49/51,2013,sedan
BMW,5 SERIES 528i 4 DR SEDAN RWD,11,490,186,146,297,1720,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,5 SERIES 528i xDRIVE 4 DR SEDAN RWD,11,490,186,146,297,1815,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,5 SERIES 535i xDrive 4 DR SEDAN AWD,11,490,186,146,297,1920,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,5 SERIES 535i xDrive Gran Turismo 5DR SEDAN A,10,500,190,156,307,2135,141,150,38,84,123,84,109,161,165,49/51,2013,sedan
BMW,5 SERIES 550i 4 DR SEDAN RWD,11,490,186,146,297,1980,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,5 SERIES 550i xDrive 4 DR SEDAN AWD,11,490,186,146,297,2050,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,5 SERIES 550i xDrive Gran Turismo 5DR SEDAN A,10,500,190,156,307,2295,141,150,38,84,123,84,109,161,165,49/51,2013,sedan
BMW,5 SERIES ACTIVEHYBRID 5 4 DR SEDAN RWD,11,490,186,146,297,1980,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,6 SERIES  650i xDrive 2DR COUPE AWD,12,489,189,137,286,1990,158,60,32,82,107,94,110,160,167,54/46,2013,sedan
BMW,6 SERIES CABRIOLET 650i xDrive 2DR CONV AWD,12,489,189,137,286,2090,158,N/A,N/A,82,N/A,94,110,160,167,52/48,2013,sedan
BMW,6 SERIES GRAN COUPE 650i xDrive 4DR SEDAN,13,501,189,139,297,2015,158,60,31,81,107,94,110,160,167,53/47,2013,sedan
BMW,7 SERIES 740Li xDRIVE 4DR SEDAN AWD,09,521,190,148,321,1973,139,60,38,81,112,87,114,161,163,50/50,2013,sedan
BMW,7 SERIES 750i XDRIVE 4DR SEDAN AWD,09,507,190,148,307,2152,139,60,38,81,112,87,114,161,163,50/50,2013,sedan
BMW,7 SERIES 750Li XDRIVE 4DR SEDAN AWD,09,521,190,148,321,2177,139,60,38,81,112,87,114,161,163,50/50,2013,sedan
BMW,7 SERIES 760Li 4DR SEDAN RWD,09,521,190,148,321,2275,139,60,38,81,112,87,114,161,163,50/50,2013,sedan
BMW,7 SERIES ACTIVEHYBRID 4DR SEDAN RWD,09,521,190,148,321,2195,139,60,38,81,112,87,114,161,163,52/48,2013,sedan
BMW,M3 2DR CONV RWD,08,462,180,138,276,1880,130,51,36,79,106,81,105,154,153,50/50,2013,sedan
BMW,M3 2DR COUPE RWD,08,462,180,140,276,1680,130,51,36,79,106,81,105,154,153,50/50,2013,sedan
BMW,M5 4 DR SEDAN RWD,12,490,186,146,297,1980,148,55,38,81,111,83,110,160,163,51/49,2013,sedan
BMW,M6 2DR COUPE RWD,12,489,189,137,286,1930,158,60,32,82,107,94,110,160,167,53/47,2013,sedan
BMW,M6 CABRIOLET 2DR CONV RWD,12,489,189,137,286,2045,158,N/A,N/A,82,N/A,94,110,160,167,50/50,2013,sedan
BMW,M6 GRAN COUPE 4DR SEDAN,13,501,190,139,297,1994,158,60,31,81,107,94,110,163,161,N/A,2013,sedan
BMW,Z4 sDRIVE30i 2DR CONV RWD,09,424,179,129,250,1470,156,73,24,74,125,86,89,151,156,50/50,2013,sedan
BMW,Z4 sDRIVE35i/35is 2DR CONV RWD,09,424,179,129,250,1590,156,73,24,74,125,86,89,151,156,50/50,2013,sedan
BUICK,LACROSSE 4DR SEDAN eAssist,09,500,186,150,284,1712,116,52,33,86,111,102,114,156,157,57/43,2013,sedan
BUICK,LACROSSE 4DR SEDAN V-6 AWD,09,500,186,150,284,1917,116,52,33,86,111,102,114,156,157,57/43,2013,sedan
BUICK,LACROSSE 4DR SEDAN V-6 FWD,09,500,186,150,284,1785,116,52,33,86,111,102,114,156,157,58/42,2013,sedan
BUICK,REGAL 4DR SEDAN BASE/eAssist,10,484,186,148,274,1641,135,62,31,83,115,102,108,159,159,58/42,2013,sedan
BUICK,REGAL 4DR SEDAN TURBO/GS,10,484,186,148,274,1673,135,62,31,83,115,102,108,159,159,58/42,2013,sedan
BUICK,VERANO 4DR SEDAN BASE/TURBO,11,467,181,148,269,1497,120,54,37,82,105,100,99,154,156,61/39,2013,sedan
CADILLAC,ATS 4DR SEDAN BASE RWD,12,465,180,137,278,1503,140,53,32,81,108,83,104,152,154,51/49,2013,sedan
CADILLAC,ATS 4DR SEDAN TURBO/3.6L V6 AWD,12,465,180,137,278,1646,140,53,32,81,108,83,104,152,154,51/49,2013,sedan
CADILLAC,ATS 4DR SEDAN TURBO/3.6L V6 RWD,12,465,180,137,278,1543,140,53,32,81,108,83,104,152,154,51/49,2013,sedan
CADILLAC,CTS 2 DR COUPE AWD 3.6 4,11,479,188,142,288,1874,141,60,30,86,110,87,104,158,160,54/46,2013,sedan
CADILLAC,CTS 2 DR COUPE RWD 3.6,11,479,188,142,288,1773,141,60,30,86,110,87,104,158,160,53/47,2013,sedan
CADILLAC,CTS 4DR SEDAN AWD 3.0 4/3.6 4,08,487,184,147,288,1868,129,54,33,82,109,86,113,155,158,51/49,2013,sedan
CADILLAC,CTS 4DR SEDAN RWD 3.0/3.6,08,487,184,147,288,1751,129,54,33,82,109,86,113,155,158,52/48,2013,sedan
CADILLAC,CTS 4DR SPORTWAGON AWD 3.0 4/3.6 4,10,486,184,150,288,1915,141,168,30,84,111,86,112,157,157,51/49,2013,sedan
CADILLAC,CTS 4DR SPORTWAGON RWD 3.0/3.6,10,486,184,150,288,1828,141,168,30,84,111,86,112,157,157,52/48,2013,sedan
CADILLAC,CTS-V 2 DR COUPE RWD,11,479,188,142,288,1907,141,60,30,86,110,87,104,157,160,54/46,2013,sedan
CADILLAC,CTS-V 4DR SEDAN RWD,08,487,184,147,288,1905,129,54,33,82,109,86,113,155,158,52/48,2013,sedan
CADILLAC,CTS-V 4DR SPORTWAGON RWD,10,486,184,150,288,1909,141,168,30,84,111,86,112,157,157,54/46,2013,sedan
CHEVROLET,CAMARO 2DR COUPE RWD LS/LT,09,484,192,138,285,1700,140,61,27,81,115,92,107,162,163,52/48,2013,sedan
CHEVROLET,CAMARO 2DR COUPE RWD SS,09,484,192,138,285,1775,140,61,27,81,115,92,107,162,162,52/48,2013,sedan
CHEVROLET,CAMARO 2DR COUPE RWD ZL1,09,484,192,138,285,1869,140,61,27,81,115,92,107,162,162,52/48,2013,sedan
CHEVROLET,CAMARO CONVERTIBLE RWD LS/LT,11,484,192,138,285,1806,151,68,N/A,81,131,92,107,162,162,52/48,2013,sedan
CHEVROLET,CAMARO CONVERTIBLE RWD SS,11,484,192,138,285,1882,151,68,N/A,81,131,92,107,162,162,52/48,2013,sedan
CHEVROLET,CAMARO CONVERTIBLE RWD ZL1,11,484,192,138,285,1987,151,68,N/A,81,131,92,107,162,162,52/48,2013,sedan
CHEVROLET,CORVETTE 2DR CONVERTIBLE RWD,05,444,184,125,269,1461,148,31,28,75,103,90,85,157,155,52/48,2013,sedan
CHEVROLET,CORVETTE 427 CONVERTIBLE CONV 2DR RWD,06,446,193,125,269,1522,150,30,28,74,101,92,85,162,161,50/50,2013,sedan
CHEVROLET,CORVETTE COUPE 2DR RWD,05,444,184,125,269,1455,148,31,28,75,103,90,85,157,155,52/48,2013,sedan
CHEVROLET,CORVETTE GRANDSPORT CONV 2DR RWD,06,446,193,125,269,1492,150,30,28,74,101,92,85,162,161,51/49,2013,sedan
CHEVROLET,CORVETTE GRANDSPORT COUPE 2DR RWD,06,446,193,125,269,1512,150,30,28,74,101,92,85,162,161,51/49,2013,sedan
CHEVROLET,CORVETTE Z06 COUPE 2DR RWD,06,446,193,125,269,1440,150,30,28,74,101,92,85,162,161,50/50,2013,sedan
CHEVROLET,CORVETTE ZR1 COUPE 2DR RWD,09,447,193,124,269,1521,151,30,28,74,101,93,85,162,161,51/49,2013,sedan
CHEVROLET,CRUZE 4DR SEDAN LS/LT/LTZ/ECO,10,461,180,148,268,1407,129,53,33,80,110,97,96,153,155,61/39,2013,sedan
CHEVROLET,IMPALA 4DR SEDAN FWD LS/LT/LTZ,06,509,185,149,281,1613,128,65,38,78,109,110,120,157,158,61/39,2013,sedan
CHEVROLET,MALIBU 4DR SEDAN LS,12,487,185,146,274,1539,131,63,37,80,114,99,114,158,157,60/40,2013,sedan
CHEVROLET,MALIBU 4DR SEDAN LT TURBO/LTZ TURBO/ECO,12,487,185,146,274,1650,131,63,37,80,114,99,114,158,157,59/41,2013,sedan
CHEVROLET,MALIBU 4DR SEDAN LT/LTZ,12,487,185,146,274,1602,131,63,37,80,114,99,114,158,157,60/40,2013,sedan
CHEVROLET,SONIC 4DR SEDAN LS/LT/LTZ,11,440,174,152,253,1237,97,51,35,81,103,89,98,151,151,62/38,2013,sedan
CHEVROLET,SONIC 5DR HATCHBACK LS/LT/LTZ/RS,11,404,174,152,253,1220,97,121,35,82,103,89,62,151,151,62/38,2013,sedan
CHEVROLET,SPARK 4DR HATCHBACK LS/LT,12,365,160,152,238,1050,80,104,37,85,104,75,52,141,141,63/37,2013,sedan
CHEVROLET,VOLT 4DR HATCHBACK,11,450,179,143,269,1715,119,67,33,82,110,99,81,155,157,61/39,2013,sedan
CHRYSLER,200 4DR SEDAN S,11,487,184,139,277,1622,131,60,36,80,106,105,104,157,159,60/40,2013,sedan
CHRYSLER,200 CONVERTIBLE TOURING/LIMITED/S,11,495,184,147,277,1814,132,93,N/A,85,108,105,113,157,159,62/38,2013,sedan
CHRYSLER,300 4DR SEDAN 300 TOURING/300 S RWD,11,505,191,149,305,1797,139,63,34,89,118,92,108,163,162,52/48,2013,sedan
CHRYSLER,300 SRT-8,12,509,191,148,305,1937,141,66,33,88,117,94,110,161,160,54/46,2013,sedan
DODGE,AVENGER 4DR SEDAN R/T,11,489,185,148,277,1636,129,65,35,81,106,102,108,158,159,56/44,2013,sedan
DODGE,AVENGER 4DR SEDAN SX CANADA VALUE PACKAGE/SXT,11,489,185,148,277,1539,129,65,35,81,106,102,108,158,159,56/44,2013,sedan
DODGE,CHALLENGER 2DR COUPE RWD R/T/R/T CLASSIC,09,502,192,145,295,1852,137,84,30,85,119,95,112,160,162,56/44,2013,sedan
DODGE,CHALLENGER 2DR COUPE RWD SRT,09,502,192,145,295,1891,137,84,30,85,119,95,112,160,162,56/44,2013,sedan
DODGE,CHALLENGER 2DR COUPE RWD SXT/SXT PLUS,09,502,192,145,295,1739,137,84,30,85,119,95,112,160,162,56/44,2013,sedan
DODGE,CHARGER 4DR SEDAN R/T AWD,11,508,191,148,305,2018,139,71,34,84,117,92,110,161,162,56/44,2013,sedan
DODGE,CHARGER 4DR SEDAN RWD R/T/R/T ROAD AND TRACK/,11,508,191,148,305,1929,139,71,34,84,117,92,110,161,162,56/44,2013,sedan
DODGE,CHARGER 4DR SEDAN RWD SE/SXT/SXT PLUS,11,508,191,148,305,1797,139,71,34,84,117,92,110,161,162,56/44,2013,sedan
DODGE,CHARGER 4DR SEDAN SRT,11,508,191,148,305,1980,139,71,34,84,117,92,110,161,162,56/44,2013,sedan
DODGE,CHARGER 4DR SEDAN SXT AWD/SXT PLUS AWD,11,508,191,148,305,1883,139,71,34,84,117,92,110,161,162,56/44,2013,sedan
DODGE,DART SE/SXT/RALLYE/AERO/LIMITED/GT 4DR SEDAN,13,468,183,147,271,1471,121,50,36,79,111,98,99,157,158,61/39,2013,sedan
FERRARI,458  SPIDER 2DR CONVERTIBLE RWD,12,453,194,121,265,1430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42/58,2013,sedan
FERRARI,458 ITALIA 2DR COUPE RWD,10,453,194,121,265,1380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,42/58,2013,sedan
FERRARI,CALIFORNIA 2DR COUPE RWD,09,456,190,131,267,1735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,168,166,47/53,2013,sedan
FERRARI,F12BERLINETTA 2DR COUPE RWD,13,462,194,127,272,1630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,162,46/54,2013,sedan
FERRARI,FF 2DR COUPE AWD,12,491,196,138,299,1880,N/A,N/A,N/A,N/A,N/A,N/A,N/A,167,163,47/53,2013,sedan
FIAT,500 2 DR HATCHBACK POP/SPORT/LOUNGE,11,355,163,152,230,1068,80,61,37,84,101,71,54,142,140,62/38,2013,sedan
FIAT,500 2 DR HATCHBACK TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38,2013,sedan
FIAT,500C 2 DR HATCHBACK CONVERTIBLE POP/LOUNGE,11,355,163,152,230,1098,80,61,37,84,101,71,54,142,140,63/37,2013,sedan
FIAT,500C 2 DR HATCHBACK CONVERTIBLE TURBO/ABARTH,12,367,163,150,230,1130,88,37,34,85,104,78,59,141,141,62/38,2013,sedan
FIAT,500L,13,425,179,165,261,1453,93,137,40,87,110,86,78,151,151,61/39,2013,sedan
FISKER,KARMA 4DR SEDAN,12,500,198,133,316,2404,165,66,30,74,114,91,93,169,170,47/53,2013,sedan
FORD,C-MAX ENERGI 4DR HATCHBACK,12,442,183,162,265,1750,98,150,43,89,117,91,86,154,153,59/41,2013,sedan
FORD,C-MAX HYBRID 4DR HATCHBACK,12,442,183,162,265,1636,98,150,43,89,117,91,86,154,153,59/41,2013,sedan
FORD,E-150 ECONOLINE WAGON,08,550,202,209,351,2322,99,276,53,96,165,87,112,178,170,55/45,2013,sedan
FORD,E-350 SD ECONOLINE WAGON,08,550,202,212,351,2546,99,276,56,96,166,87,112,178,169,59/41,2013,sedan
FORD,E-350 SD ECONOLINE WAGON EXTENDED,08,600,202,212,351,2683,99,326,55,95,166,87,162,178,169,54/46,2013,sedan
FORD,FIESTA 4DR HATCH SE/SES,10,407,172,147,249,1170,100,121,34,77,103,86,72,147,147,59/41,2013,sedan
FORD,FIESTA 4DR SEDAN S/SE/SEL,10,441,172,147,249,1160,100,50,34,76,111,86,106,147,147,59/41,2013,sedan
FORD,FOCUS ELECTRIC 4D HATCHBACK,12,438,182,148,265,1666,107,142,37,81,111,92,81,154,151,49/51,2013,sedan
FORD,FOCUS ST 4DR HATCHBACK,12,437,186,148,265,1475,105,142,37,81,109,90,82,153,154,60/40,2013,sedan
FORD,FUSION 4DR SEDAN S/SE,12,488,186,146,284,1554,122,50,35,84,116,94,110,160,160,59/41,2013,sedan
FORD,MUSTANG 2DR CONVERTIBLE RWD/V6 PREMIUM,10,478,188,142,272,1814,158,72,N/A,80,123,93,113,158,160,53/47,2013,sedan
FORD,MUSTANG 2DR COUPE RWD/V6 PREMIUM,10,478,188,142,272,1701,158,65,32,80,118,93,113,158,160,53/47,2013,sedan
FORD,MUSTANG GT 2DR CONVERTIBLE RWD,10,478,188,142,272,1687,158,72,N/A,80,123,93,113,158,160,53/47,2013,sedan
FORD,MUSTANG GT 2DR COUPE RWD/BOSS 302,10,478,188,142,272,1634,158,65,32,80,118,93,113,158,160,53/47,2013,sedan
FORD,POLICE INTERCEPTOR SEDAN,10,516,194,154,287,N/A,139,70,32,85,119,103,126,168,168,N/A,2013,sedan
FORD,SHELBY GT500 4DR CONVERTIBLE RWD,10,478,188,144,272,1833,157,72,N/A,80,123,93,113,158,159,53/47,2013,sedan
FORD,SHELBY GT500 4DR COUPE RWD,10,478,188,144,272,1778,157,65,32,80,118,93,113,158,159,53/47,2013,sedan
FORD,TRANSIT-CONNECT ELECTRIC,10,460,180,201,292,1807,108,196,53,83,112,94,74,150,156,55/45,2013,sedan
FORD,TRANSIT-CONNECT WAGON XLT/XLT PREMIUM,10,460,180,201,292,1589,108,196,53,83,112,94,74,150,156,55/45,2013,sedan
FORD,TRANSIT-CONNECT XLT CARGO,10,460,180,201,292,1538,108,196,53,83,112,94,74,150,156,55/45,2013,sedan
HONDA,ACCORD EX/EX-L NAVI 2DR COUPE,13,480,185,144,272,1480,130,62,33,81,110,98,110,158,158,61/39,2013,sedan
HONDA,ACCORD EX-L V6 2DR COUPE,13,480,185,144,272,1575,130,62,33,81,110,98,110,158,158,62/38,2013,sedan
HONDA,ACCORD EX-L V6 4DR SEDAN,13,486,185,147,278,1615,129,54,35,80,114,96,112,158,158,62/38,2013,sedan
HONDA,CIVIC DX 4DR SEDAN,13,456,175,144,267,1187,109,51,33,80,116,93,96,150,152,61/39,2013,sedan
HONDA,CIVIC HYBRID 4DR SEDAN,13,456,175,144,267,1305,109,51,33,80,116,93,96,150,152,59/41,2013,sedan
HONDA,CIVIC TOURING/Si 4DR SEDAN,13,456,175,144,267,1295,109,51,33,80,116,93,96,150,152,61/39,2013,sedan
HONDA,CROSSTOUR 4DR HATCHBACK EX/EX-L FWD,10,500,190,167,281,1694,139,118,35,80,111,103,116,165,164,58/42,2013,sedan
HONDA,CROSSTOUR 4DR HATCHBACK EX-L/EX-L NAVI AWD,10,500,190,167,281,1864,139,118,35,80,111,103,116,165,164,58/42,2013,sedan
HONDA,CR-Z 2 DR HATCHBACK,11,408,174,139,244,1205,107,20,31,80,100,95,69,152,150,59/41,2013,sedan
HYUNDAI,ACCENT 4DR SEDAN L/GL (manual),11,437,172,145,257,1125,103,50,36,79,106,82,97,147,149,62/38,2013,sedan
HYUNDAI,EQUUS 4 DR SEDAN SIGNATURE/ULTIMATE,11,516,189,149,305,2070,139,65,38,83,116,89,123,162,163,52/48,2013,sedan
HYUNDAI,GENESIS  2DR COUPE RWD 2.0T/2.0T PREMIUM/2.0T,12,463,186,138,282,1570,134,52,31,77,116,83,98,163,162,55/45,2013,sedan
HYUNDAI,GENESIS 2DR COUPE RWD 3.8 GT,12,463,186,138,282,1598,134,52,31,77,116,83,98,163,162,55/45,2013,sedan
HYUNDAI,GENESIS 4DR SEDAN RWD 3.8/3.8 PREMIUM/3.8 TEC,09,498,189,148,294,1768,126,57,38,83,119,86,116,161,162,52/48,2013,sedan
HYUNDAI,GENESIS 4DR SEDAN RWD 5.0L R-SPEC,09,498,189,148,294,1884,126,57,38,83,119,86,116,161,162,52/48,2013,sedan
HYUNDAI,SONATA 4DR SEDAN 2.0T LIMITED,10,482,184,147,280,1540,126,60,32,84,113,94,108,159,159,60/40,2013,sedan
HYUNDAI,SONATA 4DR SEDAN HYBRID /PREMIUM,10,482,184,147,280,1610,126,60,32,84,113,94,108,160,160,60/40,2013,sedan
HYUNDAI,VELOSTER 3DR HATCHBACK /TECH PACKAGE,11,422,179,140,265,1208,106,113,31,80,114,83,74,156,156,60/40,2013,sedan
HYUNDAI,VELOSTER TURBO 3DR HATCHBACK,11,425,181,140,265,1316,108,114,31,80,114,85,75,156,157,60/40,2013,sedan
INFINITI,G37 2DR CABRIO,08,466,182,139,285,1864,140,69,32,80,108,85,96,154,160,52/48,2013,sedan
INFINITI,G37 2DR COUPE,08,465,182,141,285,1652,140,69,32,80,108,85,96,154,156,54/46,2013,sedan
INFINITI,G37 2DR COUPE G37x AWD,08,465,182,139,285,1745,140,69,32,80,108,85,96,154,156,56/44,2013,sedan
INFINITI,G37 2DR COUPE ISP CONVERTIBLE,11,470,182,139,285,1900,143,69,32,81,108,88,96,154,156,54/46,2013,sedan
INFINITI,G37 2DR COUPE ISP COUPE,11,470,182,139,285,1686,143,69,32,81,108,88,96,154,156,54/46,2013,sedan
INFINITI,G37 4DR SEDAN RWD M6 SPORT,07,475,177,145,285,1681,122,52,36,79,106,82,110,152,153,53/47,2013,sedan
INFINITI,G37X 4DR SEDAN AWD /XAWD SPORT,07,475,177,145,285,1750,122,52,36,79,106,82,110,152,153,55/45,2013,sedan
INFINITI,M35H 4DR SEDAN M HYBRID,11,495,185,150,290,1873,140,55,37,82,116,90,115,158,157,51/49,2013,sedan
INFINITI,M37 4DR SEDAN,11,495,185,150,290,1750,140,55,37,82,116,90,115,158,157,54/46,2013,sedan
INFINITI,M37/M56 4DR SEDAN M37x AWD/M37 SPORT/M56,11,495,185,150,290,1827,140,55,37,82,116,90,115,158,157,54/46,2013,sedan
INFINITI,M56 4DR SEDAN M56x AWD/M56 SPORT,11,495,185,150,290,1881,140,55,37,82,116,90,115,158,157,54/46,2013,sedan
JAGUAR,XF AWD 4DR SEDAN,08,496,182,146,291,1770,129,55,34,84,113,91,115,155,159,53/47,2013,sedan
JAGUAR,XFR SUPERCHARGED 4DR SEDAN RWD,08,496,182,146,291,1875,129,55,34,84,113,91,115,155,159,53/47,2013,sedan
JAGUAR,XJ 4DR SEDAN SUPERCHARGED/SUPERSPORT,10,512,189,145,303,1870,145,61,33,83,119,89,120,163,163,51/49,2013,sedan
JAGUAR,XJ AWD 4DR SEDAN,10,512,189,145,303,1871,145,61,33,83,119,89,120,163,163,51/49,2013,sedan
JAGUAR,XJ-L 4DR SEDAN SUPERCHARGED/SUPERSPORT,10,525,189,145,316,1880,145,61,33,83,119,89,120,163,163,51/49,2013,sedan
JAGUAR,XJ-L PORTFOLIO AWD 4DR SEDAN,10,525,189,145,316,1884,145,61,33,83,119,89,120,163,163,51/49,2013,sedan
JAGUAR,XK CONVERTIBLE,06,478,189,132,275,1696,150,99,N/A,80,N/A,96,109,155,161,53/47,2013,sedan
JAGUAR,XK COUPE,06,478,189,133,275,1660,150,44,28,79,106,96,109,156,162,53/47,2013,sedan
JAGUAR,XKR CONVERTIBLE/XKR-S CONVERTIBLE,06,478,189,133,275,1800,150,99,N/A,80,N/A,96,109,155,161,53/47,2013,sedan
JAGUAR,XKR COUPE/XKR-S COUPE,06,478,189,132,275,1753,150,44,28,79,106,96,109,156,162,53/47,2013,sedan
KIA,FORTE KOUP EX 2DR COUPE,10,448,177,140,265,1270,116,53,31,77,118,90,93,155,155,63/37,2013,sedan
KIA,OPTIMA 4DR SEDAN EX TURBO/SX,11,484,183,145,280,1535,133,51,33,84,113,97,108,159,160,60/40,2013,sedan
KIA,OPTIMA 4DR SEDAN HYBRID/HYBRID PREMIUM,11,484,183,145,280,1583,133,51,33,84,113,97,108,158,158,60/40,2013,sedan
LAMBORGHINI,AVENTADOR LP700-4,12,478,203,114,270,1575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2013,sedan
